trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,90.39700000000002,19.13993968120053,-99.8999999999986,93.4,91.70000000000002,92.60000000000001,92.9,0.99,205.26
12000,0.9,92.43800000000003,1.383891614253078,88.00000000000003,94.50000000000001,91.57500000000002,92.10000000000002,93.70000000000002,1.0,190.94
13000,0.9,93.11200000000002,1.4685557531125557,88.60000000000002,95.1,92.57500000000002,93.65,94.0,1.0,115.46
14000,0.9,93.05900000000001,1.0600089622262596,91.50000000000001,94.9,92.30000000000001,92.60000000000001,94.4,1.0,161.32
15000,0.9,92.956,0.4913898655853586,91.90000000000002,94.0,92.70000000000002,92.9,93.22500000000001,1.0,108.33
16000,0.9,92.32700000000004,19.32221961887388,-99.8999999999986,94.7,94.10000000000001,94.30000000000001,94.5,0.99,97.85
17000,0.9,93.24500000000002,0.6860575777585993,91.20000000000002,94.60000000000001,92.875,93.4,93.80000000000001,1.0,215.77
18000,0.9,63.68800000000001,42.75648086547817,-0.4,93.5,0.0,92.25000000000001,92.525,0.69,436.92
19000,0.9,93.49400000000001,0.28064924728208274,92.50000000000001,94.30000000000001,93.30000000000001,93.5,93.625,1.0,170.83
20000,0.9,94.11500000000004,0.27870235018743655,93.5,94.5,93.9,94.2,94.30000000000001,1.0,168.28
